town,flat_type,floor_area_sqm,remaining_lease_months,resale_price,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
PUNGGOL,4 ROOM,92,1120,418000,550.851844,14017.05525,333.5236157
PUNGGOL,4 ROOM,92,1114,482000,428.5436635,14131.82507,235.6366763
PUNGGOL,4 ROOM,92,1120,465000,550.851844,14017.05525,333.5236157
PUNGGOL,4 ROOM,92,1120,448000,556.4675661,14008.20097,317.5717641
PUNGGOL,4 ROOM,93,1075,445888,373.7477763,14698.65352,98.65289669
PUNGGOL,4 ROOM,96,1103,527000,251.8544433,14329.59141,374.5606175
PUNGGOL,4 ROOM,93,1091,450000,434.9693708,14851.05168,67.09041867
PUNGGOL,4 ROOM,92,1093,445000,576.0412201,14724.13191,258.6125226
PUNGGOL,4 ROOM,92,1093,440000,594.8519669,14776.22107,252.633071
PUNGGOL,4 ROOM,92,1136,5.00E+05,453.2045725,14788.65561,669.7388343
PUNGGOL,4 ROOM,92,1139,530000,550.1644535,14999.43978,676.4140545
PUNGGOL,4 ROOM,92,1139,518000,623.74259,15003.25779,781.3396193
PUNGGOL,4 ROOM,92,1113,450000,513.6901255,14066.38877,107.7332835
PUNGGOL,4 ROOM,93,1113,540000,171.1789125,14457.93998,331.4266511
PUNGGOL,4 ROOM,92,1135,538000,379.9425851,14841.40535,566.7676802
PUNGGOL,4 ROOM,92,1135,513000,509.6225291,14793.29802,691.2267617
PUNGGOL,4 ROOM,93,1112,540000,133.7362195,14453.53016,346.2862758
PUNGGOL,4 ROOM,93,1124,440000,562.3420348,14019.94889,135.2901543
PUNGGOL,4 ROOM,92,1138,515000,469.8529359,14956.62008,587.081427
PUNGGOL,4 ROOM,93,1112,530000,214.573366,14403.09659,276.1608437
PUNGGOL,4 ROOM,92,1138,472000,469.8529359,14956.62008,587.081427
PUNGGOL,4 ROOM,92,1135,535000,379.9425851,14841.40535,566.7676802
PUNGGOL,4 ROOM,92,1135,525000,379.9425851,14841.40535,566.7676802
PUNGGOL,4 ROOM,97,1112,555555,269.8170214,14304.97434,214.6682703
PUNGGOL,4 ROOM,92,1135,528000,379.9425851,14841.40535,566.7676802
PUNGGOL,4 ROOM,92,1135,535000,453.2045725,14788.65561,669.7388343
PUNGGOL,4 ROOM,92,1112,540000,174.6848497,14403.44497,302.8816143
PUNGGOL,4 ROOM,92,1135,510000,509.6225291,14793.29802,691.2267617
PUNGGOL,4 ROOM,93,1124,460000,615.4607162,13956.86389,206.6425213
PUNGGOL,4 ROOM,92,1135,543000,379.9425851,14841.40535,566.7676802
PUNGGOL,4 ROOM,93,1139,505000,634.8576728,14401.11141,464.5549404
PUNGGOL,4 ROOM,93,1139,415000,607.8727331,14362.26623,410.565934
PUNGGOL,4 ROOM,92,1126,480000,386.3880633,14485.28039,378.1089306
PUNGGOL,4 ROOM,92,1126,518000,393.8542193,14535.89119,429.9627165
PUNGGOL,4 ROOM,93,1139,435000,634.8576728,14401.11141,464.5549404
PUNGGOL,4 ROOM,92,1126,390000,398.6808216,14458.47294,356.503272
PUNGGOL,4 ROOM,92,1127,373000,479.6954185,14446.22141,388.0863041
PUNGGOL,4 ROOM,92,1126,495000,423.7336023,14561.20723,465.1410539
PUNGGOL,4 ROOM,92,1126,455000,479.6954185,14446.22141,388.0863041
PUNGGOL,4 ROOM,92,1127,450000,714.9145782,15179.2689,776.8619116
PUNGGOL,4 ROOM,92,1126,460000,723.4780509,15137.32085,827.2823569
PUNGGOL,4 ROOM,92,1126,5.00E+05,679.5551949,15165.32767,727.7433834
PUNGGOL,5 ROOM,110,980,440000,1555.112847,13907.22068,1428.513923
PUNGGOL,5 ROOM,111,987,380000,1614.159689,13794.85675,1508.649131
PUNGGOL,5 ROOM,110,989,435000,1593.137996,14116.45474,1412.302293
PUNGGOL,5 ROOM,111,981,445000,1359.299981,13951.97887,1248.074016
PUNGGOL,5 ROOM,111,987,375000,1618.467797,13690.79051,1561.691628
PUNGGOL,5 ROOM,110,982,426000,860.0137107,14021.65553,853.1768646
PUNGGOL,5 ROOM,113,982,430000,1033.164893,13901.17999,1019.449342
PUNGGOL,5 ROOM,110,981,415000,892.6108406,13954.07703,884.2508063
PUNGGOL,5 ROOM,110,981,438000,761.2580101,14040.34332,774.0631239
PUNGGOL,5 ROOM,110,981,435000,860.0137107,14021.65553,853.1768646
PUNGGOL,5 ROOM,110,986,442000,484.4431216,14401.0461,417.1236707
PUNGGOL,5 ROOM,112,1002,445000,1494.822127,14677.37563,1201.982739
PUNGGOL,5 ROOM,110,1138,595000,1751.195266,14930.7831,1424.807232
PUNGGOL,5 ROOM,111,1001,455000,1507.045802,14734.06463,1204.374541
PUNGGOL,5 ROOM,113,1134,670000,1419.774221,14846.15669,1096.489126
PUNGGOL,5 ROOM,113,1134,652000,1308.45229,14862.77272,979.0079921
PUNGGOL,5 ROOM,110,1001,435000,1741.589681,14699.37403,1447.239917
PUNGGOL,5 ROOM,113,1134,640000,1419.774221,14846.15669,1096.489126
PUNGGOL,5 ROOM,113,1141,625000,777.5972231,15054.02413,399.0669224
PUNGGOL,5 ROOM,120,1105,675000,1191.324716,14787.11036,872.5218856
PUNGGOL,5 ROOM,110,1138,588000,1809.922353,14810.05581,1500.673968
PUNGGOL,5 ROOM,115,1097,648888,341.8903376,14387.16811,258.0007802
PUNGGOL,5 ROOM,110,982,440000,841.5767658,14274.49632,713.6760957
PUNGGOL,5 ROOM,110,999,470000,699.3672702,14025.95775,673.9461946
PUNGGOL,5 ROOM,110,989,390000,1166.155705,14140.90177,1026.065214
PUNGGOL,5 ROOM,110,982,435000,1234.131006,14049.28107,1113.142036
PUNGGOL,5 ROOM,115,1097,680000,298.073767,14391.26998,253.6973917
PUNGGOL,5 ROOM,110,973,408000,889.9331538,14079.49978,841.5019994
PUNGGOL,5 ROOM,110,973,445000,851.8098733,14065.78721,824.6796516
PUNGGOL,5 ROOM,113,1138,610000,682.2101166,14233.78153,381.2304658
PUNGGOL,5 ROOM,110,988,4.00E+05,1166.155705,14140.90177,1026.065214
PUNGGOL,5 ROOM,110,999,415000,740.0473033,13959.92119,669.9697186
PUNGGOL,5 ROOM,111,981,460000,1349.92501,14016.05877,1221.018503
PUNGGOL,5 ROOM,113,1112,530000,1760.778361,14069.5968,1578.240932
PUNGGOL,5 ROOM,110,983,415000,791.070073,14299.94938,664.1055707
PUNGGOL,5 ROOM,110,981,425000,653.5588836,14260.24451,598.4215068
PUNGGOL,5 ROOM,115,1097,625000,508.3231866,14372.41133,337.5127874
PUNGGOL,5 ROOM,110,983,420000,1694.87711,13880.00217,1558.947344
PUNGGOL,5 ROOM,112,1114,585000,492.8789354,14069.30426,273.5152424
PUNGGOL,5 ROOM,112,1136,620000,509.6225291,14793.29802,691.2267617
PUNGGOL,5 ROOM,112,1136,663000,509.6225291,14793.29802,691.2267617
PUNGGOL,5 ROOM,112,1138,670000,469.8529359,14956.62008,587.081427
PUNGGOL,5 ROOM,112,1135,755000,379.9425851,14841.40535,566.7676802
PUNGGOL,5 ROOM,112,1135,635000,453.2045725,14788.65561,669.7388343
PUNGGOL,5 ROOM,113,1124,535000,583.876823,14014.27053,124.9945624
PUNGGOL,5 ROOM,112,1138,685000,550.1644535,14999.43978,676.4140545
PUNGGOL,5 ROOM,112,1126,653888,398.6808216,14458.47294,356.503272
PUNGGOL,5 ROOM,111,1126,618000,451.2545656,14433.14532,358.4425002
PUNGGOL,5 ROOM,113,1138,608000,637.8139295,14361.14047,436.099025
PUNGGOL,5 ROOM,113,1138,615000,640.4520552,14485.22641,532.1656874
PUNGGOL,5 ROOM,111,1126,630000,451.2545656,14433.14532,358.4425002
PUNGGOL,5 ROOM,113,1138,595000,640.4520552,14485.22641,532.1656874
PUNGGOL,5 ROOM,111,1126,648000,398.6808216,14458.47294,356.503272
PUNGGOL,5 ROOM,112,1126,650000,393.8542193,14535.89119,429.9627165
PUNGGOL,EXECUTIVE,128,992,562888,1066.657234,14397.28536,854.2382441
PUNGGOL,EXECUTIVE,128,992,510000,1066.657234,14397.28536,854.2382441
QUEENSTOWN,2 ROOM,46,545,225000,308.2984297,6115.213452,1680.599932
QUEENSTOWN,2 ROOM,46,545,190000,412.4091561,6078.154192,1768.557641
QUEENSTOWN,2 ROOM,47,1101,385000,583.951398,7867.199133,845.2648853
QUEENSTOWN,3 ROOM,60,546,230000,308.2984297,6115.213452,1680.599932
QUEENSTOWN,3 ROOM,58,546,240000,243.8775625,6230.554443,1571.498195
QUEENSTOWN,3 ROOM,60,545,198000,308.2984297,6115.213452,1680.599932
QUEENSTOWN,3 ROOM,68,586,325000,599.660588,6121.777346,1686.391383
QUEENSTOWN,3 ROOM,71,569,3.00E+05,480.705002,6404.369967,1589.987613
QUEENSTOWN,3 ROOM,63,1122,580000,196.1995548,6343.286701,1272.674407
QUEENSTOWN,3 ROOM,63,1122,578000,125.9938733,6302.309892,1332.247511
QUEENSTOWN,3 ROOM,65,1136,640000,643.3163369,4598.544733,2666.717865
QUEENSTOWN,3 ROOM,65,1136,620888,568.1120268,4656.132884,2671.878511
QUEENSTOWN,3 ROOM,65,1140,698000,430.3725516,4823.411268,2737.292016
QUEENSTOWN,3 ROOM,65,1140,642888,430.3725516,4823.411268,2737.292016
QUEENSTOWN,3 ROOM,65,1136,650000,729.5957582,4509.251173,2609.883522
QUEENSTOWN,3 ROOM,65,1136,648000,638.4009352,4582.979065,2621.334606
QUEENSTOWN,3 ROOM,65,677,290000,750.9933317,7975.237915,702.201141
QUEENSTOWN,3 ROOM,65,677,3.00E+05,750.9933317,7975.237915,702.201141
QUEENSTOWN,3 ROOM,76,670,350000,517.1641873,7667.478185,744.0908401
QUEENSTOWN,3 ROOM,65,659,310000,631.5313749,7805.566879,622.0721383
QUEENSTOWN,3 ROOM,65,659,310000,631.5313749,7805.566879,622.0721383
QUEENSTOWN,3 ROOM,73,634,4.00E+05,335.5791455,6834.479803,1452.922946
QUEENSTOWN,3 ROOM,65,642,387000,363.5260495,6904.41997,1396.704565
QUEENSTOWN,3 ROOM,65,641,390000,363.5260495,6904.41997,1396.704565
QUEENSTOWN,3 ROOM,59,633,338000,514.0962028,6573.413977,1441.885111
QUEENSTOWN,3 ROOM,73,633,405000,482.879881,6763.581474,1365.37573
QUEENSTOWN,3 ROOM,65,642,275000,439.7736153,6973.355772,1308.583434
QUEENSTOWN,3 ROOM,67,1093,530000,442.9020829,7327.707966,1026.464704
QUEENSTOWN,3 ROOM,69,581,328000,306.4035637,5409.618789,2182.228373
QUEENSTOWN,3 ROOM,72,587,295000,440.2272997,5403.804705,2234.421441
QUEENSTOWN,3 ROOM,60,587,235000,565.0544979,5430.177946,2255.396636
QUEENSTOWN,3 ROOM,66,581,272000,485.4064951,5505.901507,2130.908463
QUEENSTOWN,3 ROOM,60,587,276000,595.5403783,5516.0882,2169.33257
QUEENSTOWN,4 ROOM,88,1123,760000,196.1995548,6343.286701,1272.674407
QUEENSTOWN,4 ROOM,138,546,630000,412.0486517,6250.466593,1664.676977
QUEENSTOWN,4 ROOM,104,901,730000,403.772926,4192.047203,2233.828711
QUEENSTOWN,4 ROOM,83,1141,808000,478.1180037,4770.552462,2777.326363
QUEENSTOWN,4 ROOM,87,1141,860000,430.3725516,4823.411268,2737.292016
QUEENSTOWN,4 ROOM,83,1141,740000,478.1180037,4770.552462,2777.326363
QUEENSTOWN,4 ROOM,87,1136,825000,568.1120268,4656.132884,2671.878511
QUEENSTOWN,4 ROOM,87,1140,808000,478.1180037,4770.552462,2777.326363
QUEENSTOWN,4 ROOM,87,1136,880000,686.375903,4553.84666,2638.032283
QUEENSTOWN,4 ROOM,87,1136,820000,568.1120268,4656.132884,2671.878511
QUEENSTOWN,4 ROOM,83,1140,830888,478.1180037,4770.552462,2777.326363
QUEENSTOWN,4 ROOM,87,985,615000,631.1935448,8075.372456,824.3971148
QUEENSTOWN,4 ROOM,88,1087,759000,754.7801809,8106.904768,669.6581555
QUEENSTOWN,4 ROOM,92,1101,820000,583.951398,7867.199133,845.2648853
QUEENSTOWN,4 ROOM,92,1100,785000,580.9116066,7868.801425,832.6221083
QUEENSTOWN,4 ROOM,88,641,516000,459.3006343,6911.873979,1257.816789
QUEENSTOWN,4 ROOM,92,1094,721888,381.8978621,7266.702792,1100.668167
QUEENSTOWN,4 ROOM,85,588,445000,440.2272997,5403.804705,2234.421441
QUEENSTOWN,4 ROOM,85,587,380000,341.8975539,5334.623542,2279.163598
QUEENSTOWN,4 ROOM,85,587,450000,341.8975539,5334.623542,2279.163598
QUEENSTOWN,4 ROOM,89,622,402500,675.4838199,5834.666189,1762.216816
QUEENSTOWN,4 ROOM,84,634,370000,657.4360005,5381.914923,2350.954104
QUEENSTOWN,4 ROOM,84,634,363000,657.4360005,5381.914923,2350.954104
QUEENSTOWN,4 ROOM,90,1022,700888,330.7953606,4862.590815,2669.068183
QUEENSTOWN,4 ROOM,96,1080,785000,545.6191712,4655.42976,2621.06793
QUEENSTOWN,4 ROOM,90,1045,7.00E+05,237.7097824,6086.476681,1527.497736
QUEENSTOWN,4 ROOM,85,1044,735000,237.7097824,6086.476681,1527.497736
QUEENSTOWN,4 ROOM,90,1044,810000,237.7097824,6086.476681,1527.497736
QUEENSTOWN,4 ROOM,85,1044,810000,236.1207279,6126.085913,1478.730737
QUEENSTOWN,5 ROOM,121,900,860000,381.5633595,4206.684235,2206.280456
QUEENSTOWN,5 ROOM,99,1136,1035000,638.4009352,4582.979065,2621.334606
QUEENSTOWN,5 ROOM,114,678,7.00E+05,553.6637236,7673.713081,466.9736906
QUEENSTOWN,5 ROOM,112,986,768000,615.3423482,8073.687749,862.3283465
QUEENSTOWN,5 ROOM,123,677,680000,692.7761836,8154.595342,731.4636125
QUEENSTOWN,5 ROOM,111,985,730000,615.3423482,8073.687749,862.3283465
QUEENSTOWN,5 ROOM,130,659,590000,703.0554532,7758.346475,592.6018334
QUEENSTOWN,5 ROOM,114,665,740000,218.6635648,7469.200333,974.9160358
QUEENSTOWN,5 ROOM,132,581,668000,485.4064951,5505.901507,2130.908463
QUEENSTOWN,EXECUTIVE,146,890,938000,130.0943101,5305.968013,2259.481819
SEMBAWANG,2 ROOM,47,1124,258888,956.7527404,18816.0011,1375.188343
SEMBAWANG,2 ROOM,40,1077,201300,574.1540036,19272.83342,580.7151785
SEMBAWANG,3 ROOM,68,1125,315000,714.5945939,18781.65415,1142.93072
SEMBAWANG,3 ROOM,68,1124,315000,714.5945939,18781.65415,1142.93072
SEMBAWANG,3 ROOM,67,1126,3.00E+05,1027.205482,19603.39277,592.6691359
SEMBAWANG,3 ROOM,67,1125,315000,988.5454749,19558.11635,548.3769237
SEMBAWANG,4 ROOM,102,959,342000,751.0016504,19083.78581,260.6692032
SEMBAWANG,4 ROOM,91,994,330000,922.8905481,19570.23362,555.2893786
SEMBAWANG,4 ROOM,90,983,325000,1036.874507,19689.12887,672.7712356
SEMBAWANG,4 ROOM,90,993,312000,922.8905481,19570.23362,555.2893786
SEMBAWANG,4 ROOM,90,956,310000,552.061202,19260.70915,435.1438039
SEMBAWANG,4 ROOM,93,1124,428000,917.9217098,18841.94247,1329.438389
SEMBAWANG,4 ROOM,95,959,350000,229.1036053,18579.94802,486.7983009
SEMBAWANG,4 ROOM,92,1126,422000,1024.501097,19621.55557,605.1965779
SEMBAWANG,4 ROOM,92,1126,420000,1024.501097,19621.55557,605.1965779
SEMBAWANG,4 ROOM,88,947,310000,514.8388177,19117.41953,130.849866
SEMBAWANG,4 ROOM,92,1125,388000,1024.501097,19621.55557,605.1965779
SEMBAWANG,4 ROOM,92,1125,386000,1027.205482,19603.39277,592.6691359
SEMBAWANG,4 ROOM,90,1014,355000,992.5396787,19525.79882,531.3869254
SEMBAWANG,4 ROOM,90,960,342000,347.99765,18966.20496,643.1391358
SEMBAWANG,5 ROOM,112,967,470000,102.99214,18800.17844,413.4856497
SEMBAWANG,5 ROOM,111,958,4.00E+05,331.4682475,18899.36049,175.4693246
SEMBAWANG,5 ROOM,111,958,430000,297.8314054,18787.57139,257.2559541
SEMBAWANG,5 ROOM,111,984,380000,1036.874507,19689.12887,672.7712356
SEMBAWANG,5 ROOM,110,983,375000,1036.874507,19689.12887,672.7712356
SEMBAWANG,5 ROOM,110,960,403000,412.1119636,18757.98782,854.5646381
SEMBAWANG,5 ROOM,120,928,465000,357.3040371,18377.6283,831.1996243
SEMBAWANG,5 ROOM,110,962,393900,201.6477666,18909.85632,445.9209198
SEMBAWANG,5 ROOM,110,958,418000,454.6202297,18789.9147,882.8434968
SEMBAWANG,5 ROOM,110,958,488000,299.6172175,18651.19543,382.6615467
SEMBAWANG,5 ROOM,110,955,410000,382.354895,19052.213,233.5976087
SEMBAWANG,5 ROOM,110,949,365000,646.2717428,19162.13471,154.9872254
SEMBAWANG,5 ROOM,110,956,403000,476.7166297,19152.91553,262.7274131
SEMBAWANG,5 ROOM,110,955,380000,382.354895,19052.213,233.5976087
SEMBAWANG,5 ROOM,121,932,468000,349.5336136,18361.5997,756.5452361
SEMBAWANG,5 ROOM,121,931,485000,313.9804943,18403.1767,699.936424
SEMBAWANG,EXECUTIVE,137,960,470000,671.0074468,18790.40935,354.5217338
SEMBAWANG,EXECUTIVE,137,961,478000,750.4216334,18778.98845,426.6613007
SEMBAWANG,EXECUTIVE,137,960,470000,671.0074468,18790.40935,354.5217338
SEMBAWANG,EXECUTIVE,137,960,465000,671.0074468,18790.40935,354.5217338
SEMBAWANG,EXECUTIVE,131,961,495000,597.2704322,18789.97171,301.6265537
SEMBAWANG,EXECUTIVE,137,957,485000,672.255274,19034.32812,190.6717586
SEMBAWANG,EXECUTIVE,130,961,513000,247.2770367,18846.36406,634.1354136
SEMBAWANG,EXECUTIVE,130,955,458000,564.2662716,19263.6261,382.3951859
SEMBAWANG,EXECUTIVE,130,955,490000,564.2662716,19263.6261,382.3951859
SEMBAWANG,EXECUTIVE,130,955,480000,564.2662716,19263.6261,382.3951859
SEMBAWANG,EXECUTIVE,130,957,455000,517.7375173,18877.65785,907.2543902
SEMBAWANG,EXECUTIVE,130,947,475000,564.5121595,19117.37861,98.35388145
SEMBAWANG,EXECUTIVE,130,960,533000,346.4948298,18881.86955,719.0283969
SEMBAWANG,EXECUTIVE,131,960,515000,406.643791,18894.06578,778.2465332
SENGKANG,2 ROOM,44,1032,228000,617.4287224,12366.15655,468.4533463
SENGKANG,2 ROOM,48,1098,255000,730.5507076,12382.06566,1295.396638
SENGKANG,2 ROOM,47,1095,245000,2328.116852,12321.97443,108.1559567
SENGKANG,3 ROOM,67,1133,362000,945.4582662,13330.56022,635.4188175
SENGKANG,3 ROOM,68,1134,323000,1704.917966,12216.84102,583.079064
SENGKANG,3 ROOM,68,1133,335000,1692.481886,12167.09936,601.9409368
SENGKANG,3 ROOM,68,1141,368000,1857.533746,12911.01076,629.9734554
SENGKANG,3 ROOM,67,1125,350000,1941.433658,12674.63928,398.4111154
SENGKANG,3 ROOM,68,1133,347000,1704.917966,12216.84102,583.079064
SENGKANG,3 ROOM,68,1133,339888,1704.917966,12216.84102,583.079064
SENGKANG,3 ROOM,68,1096,365000,2328.116852,12321.97443,108.1559567
SENGKANG,3 ROOM,67,1129,383000,323.4051551,12245.91079,739.6198496
SENGKANG,3 ROOM,67,1128,373000,323.6581518,12221.5385,729.3374157
SENGKANG,3 ROOM,67,1128,390000,398.5730129,12216.49196,668.6074437
SENGKANG,3 ROOM,69,1074,340000,1874.323545,12428.01513,394.7068673
SENGKANG,3 ROOM,67,1115,335000,2504.257608,12368.60751,240.6560476
SENGKANG,3 ROOM,67,1118,365000,2026.651308,12695.13036,356.3794424
SENGKANG,3 ROOM,67,1115,355000,2477.659495,12497.45646,242.5064243
SENGKANG,3 ROOM,67,1115,342000,2477.659495,12497.45646,242.5064243
SENGKANG,3 ROOM,67,1118,350000,2062.827881,12664.32503,311.4201816
SENGKANG,4 ROOM,92,1133,452000,1029.160074,13407.84345,730.242842
SENGKANG,4 ROOM,92,1132,420000,945.4582662,13330.56022,635.4188175
SENGKANG,4 ROOM,92,1132,435000,1021.438479,13325.82065,683.7985117
SENGKANG,4 ROOM,92,1132,488000,971.7137237,13450.179,720.0156225
SENGKANG,4 ROOM,88,973,4.00E+05,521.2761419,12635.42286,192.8867848
SENGKANG,4 ROOM,90,973,428000,416.5581174,12731.62758,158.645273
SENGKANG,4 ROOM,92,1127,470000,587.6781751,13151.9125,343.8935688
SENGKANG,4 ROOM,92,1126,475000,537.9063246,13159.96938,346.7317501
SENGKANG,4 ROOM,92,1126,480000,457.6177225,13089.59508,281.7326301
SENGKANG,4 ROOM,92,981,385000,679.9923665,12942.76725,228.4523961
SENGKANG,4 ROOM,92,983,388888,873.6666326,12900.41645,389.8193916
SENGKANG,4 ROOM,92,1124,465000,939.2751213,13093.47947,516.3210301
SENGKANG,4 ROOM,92,1124,468000,923.6945728,13048.84243,485.3378663
SENGKANG,4 ROOM,92,1124,445000,880.3012249,13105.8634,473.3529055
SENGKANG,4 ROOM,92,1129,475000,813.6756479,13202.12952,478.6738063
SENGKANG,4 ROOM,93,1128,483000,732.1703073,13203.56391,435.4655879
SENGKANG,4 ROOM,92,1128,451000,768.6377533,13139.20628,411.5429687
SENGKANG,4 ROOM,92,1042,490000,297.4161675,11931.97242,1265.510139
SENGKANG,4 ROOM,92,1032,529000,407.5423952,12010.44125,1298.02252
SENGKANG,4 ROOM,92,1032,390000,419.5317504,11942.22964,1352.985332
SENGKANG,4 ROOM,86,960,363000,423.4947313,12546.48525,464.3075461
SENGKANG,4 ROOM,95,1094,4.00E+05,771.7940022,12618.81366,1186.960698
SENGKANG,4 ROOM,95,1098,460000,806.2819939,12465.33297,1302.942382
SENGKANG,4 ROOM,93,1098,420000,711.0730577,12410.03762,1241.007053
SENGKANG,4 ROOM,90,1054,588000,164.2622065,12058.8228,1050.596777
SENGKANG,4 ROOM,92,1042,540000,328.3655108,11996.74767,1244.277176
SENGKANG,4 ROOM,90,1054,6.00E+05,188.2000952,11906.48143,1202.567616
SENGKANG,4 ROOM,92,1041,560000,328.3655108,11996.74767,1244.277176
SENGKANG,4 ROOM,90,1056,558888,242.6549775,12152.46759,995.33399
SENGKANG,4 ROOM,94,961,353000,801.0754956,13590.25342,811.5985823
SENGKANG,4 ROOM,94,961,375000,677.3415002,13506.91249,804.7934064
SENGKANG,4 ROOM,94,961,363000,677.3415002,13506.91249,804.7934064
SENGKANG,4 ROOM,94,960,380000,861.5797615,13645.71242,797.413545
SENGKANG,4 ROOM,94,960,390000,861.5797615,13645.71242,797.413545
SENGKANG,4 ROOM,90,961,340000,660.1684994,13611.36235,557.6096783
SENGKANG,4 ROOM,102,934,348000,442.9466075,12669.60727,829.635892
SENGKANG,4 ROOM,92,994,398000,2297.970573,11857.96568,559.4938724
SENGKANG,4 ROOM,93,990,386800,2243.871252,11939.31892,469.9137292
SENGKANG,4 ROOM,93,991,4.00E+05,2336.538116,11915.84399,511.7072349
SENGKANG,4 ROOM,93,990,350000,2269.868924,11954.45487,458.1590124
SENGKANG,4 ROOM,93,1133,458000,1673.171457,12107.44728,634.6462694
SENGKANG,4 ROOM,92,1128,410000,1938.503095,12530.36939,335.4410153
SENGKANG,4 ROOM,93,1134,393000,1699.20204,12291.70179,589.3975087
SENGKANG,4 ROOM,93,1133,435888,1673.171457,12107.44728,634.6462694
SENGKANG,4 ROOM,93,1141,430000,2047.642775,12977.92235,603.9022284
SENGKANG,4 ROOM,93,1134,468000,1577.467624,12168.54477,712.014991
SENGKANG,4 ROOM,92,1125,4.00E+05,1903.722538,12603.04385,390.9669695
SENGKANG,4 ROOM,92,1125,430000,1936.695425,12599.32967,361.1829069
SENGKANG,4 ROOM,93,1133,4.00E+05,1596.212606,12105.17326,705.8052922
SENGKANG,4 ROOM,93,1133,435000,1639.792922,12293.90241,650.5736806
SENGKANG,4 ROOM,93,1141,445000,1857.533746,12911.01076,629.9734554
SENGKANG,4 ROOM,93,1133,440000,1692.481886,12167.09936,601.9409368
SENGKANG,4 ROOM,92,1128,450000,1938.503095,12530.36939,335.4410153
SENGKANG,4 ROOM,92,1125,408000,1976.443218,12693.04599,386.2107498
SENGKANG,4 ROOM,93,1133,426000,1673.171457,12107.44728,634.6462694
SENGKANG,4 ROOM,93,1141,456888,1857.533746,12911.01076,629.9734554
SENGKANG,4 ROOM,95,991,380800,1777.925912,12158.59221,524.7690381
SENGKANG,4 ROOM,93,1133,456000,1673.171457,12107.44728,634.6462694
SENGKANG,4 ROOM,93,1133,471000,1596.212606,12105.17326,705.8052922
SENGKANG,4 ROOM,93,1133,428000,1673.171457,12107.44728,634.6462694
SENGKANG,4 ROOM,93,1133,383000,1639.792922,12293.90241,650.5736806
SENGKANG,4 ROOM,93,1133,420000,1588.553782,12224.24299,697.9562616
SENGKANG,4 ROOM,93,1133,395000,1704.917966,12216.84102,583.079064
SENGKANG,4 ROOM,93,1133,380000,1596.212606,12105.17326,705.8052922
SENGKANG,4 ROOM,96,1096,439000,2045.34005,12098.5433,355.1911034
SENGKANG,4 ROOM,96,1096,450000,1996.617011,12201.47923,320.8762222
SENGKANG,4 ROOM,96,1064,427000,2114.54516,12439.27872,151.2620239
SENGKANG,4 ROOM,92,1128,395000,2285.521821,12479.26188,78.50420003
SENGKANG,4 ROOM,94,1103,455000,2077.634342,12532.26881,212.7867051
SENGKANG,4 ROOM,92,1127,460000,2285.800552,12564.55543,162.5736069
SENGKANG,4 ROOM,95,1095,450000,2045.34005,12098.5433,355.1911034
SENGKANG,4 ROOM,94,1103,432000,2128.112282,12633.68217,253.0754663
SENGKANG,4 ROOM,92,1127,422000,2285.800552,12564.55543,162.5736069
SENGKANG,4 ROOM,95,1095,410000,2012.392431,12124.5013,354.7191103
SENGKANG,4 ROOM,92,1128,450000,2249.998066,12474.00051,67.41631642
SENGKANG,4 ROOM,94,1103,430000,2128.112282,12633.68217,253.0754663
SENGKANG,4 ROOM,94,1102,448000,2128.112282,12633.68217,253.0754663
SENGKANG,4 ROOM,94,1102,430000,2105.131049,12503.19441,176.5226486
SENGKANG,4 ROOM,94,1095,420000,2326.129125,12198.44912,228.4159547
SENGKANG,4 ROOM,94,1102,448000,2077.634342,12532.26881,212.7867051
SENGKANG,4 ROOM,94,1095,365000,2360.824368,12317.70835,135.4881612
SENGKANG,4 ROOM,95,996,416000,2016.94453,12012.73388,438.7627252
SENGKANG,4 ROOM,93,1086,441000,2251.748184,12218.56473,188.7150436
SENGKANG,4 ROOM,95,1095,383000,2045.34005,12098.5433,355.1911034
SENGKANG,4 ROOM,92,1127,430000,2285.800552,12564.55543,162.5736069
SENGKANG,4 ROOM,92,1127,450000,2249.998066,12474.00051,67.41631642
SENGKANG,4 ROOM,93,1142,470000,1626.463171,12910.36195,786.6269435
SENGKANG,4 ROOM,93,1142,455000,1711.222222,12897.95563,715.6631998
SENGKANG,4 ROOM,93,1142,450000,1674.31066,12939.72843,772.5696846
SENGKANG,4 ROOM,93,1141,450000,1756.836075,12939.24257,715.7734262
SENGKANG,4 ROOM,93,1141,458000,1697.703034,13061.54908,854.9307963
SENGKANG,4 ROOM,93,1123,398000,1605.429524,13366.43804,1872.441538
SENGKANG,4 ROOM,91,1012,378000,1273.496406,13424.76484,1502.315768
SENGKANG,4 ROOM,93,1123,396000,1656.626167,13345.67369,1936.163198
SENGKANG,4 ROOM,90,982,360000,1309.531379,13584.13408,1400.542887
SENGKANG,4 ROOM,95,986,370000,1381.333505,13131.7942,1818.789322
SENGKANG,4 ROOM,93,1123,4.00E+05,1605.429524,13366.43804,1872.441538
SENGKANG,4 ROOM,90,934,348000,884.994717,13064.99403,1386.348519
SENGKANG,4 ROOM,101,933,365000,894.3263179,13025.82026,1392.062918
SENGKANG,4 ROOM,90,929,330000,950.5799144,13098.7938,1453.448998
